protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
1,2,6,4870,64634,0,201,15,0.39,0.19,242,54,0.87,0.92,0.9,0.12,0.85,0.25,0.32
2,57,10,1426,16102,1,154,81,0.28,0.69,199,175,0.23,0.64,0.29,0.06,0.22,0.48,0.97
2,57,4,4270,19029,0,254,9,0.45,0.7,37,177,0.69,0.17,0.5,0.48,0.32,0.66,0.01
0,42,8,463,89036,0,207,69,0.38,0.58,100,84,0.48,0.95,0.6,0.67,0.39,0.44,0.62
1,49,6,389,21813,0,149,59,0.77,0.97,216,56,0.75,0.98,0.35,0.65,0.32,0.35,0.87
2,57,8,135,60978,1,406,23,0.92,0.42,79,92,0.16,0.1,0.85,0.95,0.88,0.54,0.89
0,18,6,2456,64739,0,183,11,0.1,0.42,178,8,0.24,0.45,0.7,0.38,0.51,0.96,0.72
0,27,9,2271,2053,0,302,24,0.82,0.91,113,150,0.24,0.55,0.73,0.63,0.95,0.96,0.57
2,54,3,600,19898,0,297,72,0.93,0.54,70,62,0.55,0.09,0.81,0.89,0.32,0.33,0.46
1,24,3,618,98613,0,491,98,0.69,0.35,154,54,0.29,0.19,0.26,0.4,0.04,0.68,0.45
0,34,2,1576,30617,0,261,54,1,0.72,90,163,0.81,0.54,0.75,0.48,0.14,0.72,0.43
0,22,10,3769,80727,0,44,31,0.34,0.62,120,119,0.35,0.96,0.77,0.92,0.22,0.65,0.7
1,63,6,2925,21384,0,144,22,0.83,0.31,247,223,0.66,0.03,0.84,0.55,0.64,0.11,0.73
2,36,7,8,70657,1,244,14,0.67,0.3,25,108,0.95,0.91,0.49,0.8,0.18,0.54,0.51
1,61,7,1203,98067,0,419,5,0.32,0.4,161,88,0.61,0.9,0.5,0.94,0.38,0.76,0.74
1,42,5,1721,87642,0,5,17,0.7,0.07,195,15,0.24,0.86,0.1,0.57,0.8,0.2,0.53
2,33,6,593,97029,0,62,82,0.51,0.94,201,114,0.83,0.38,0.85,0.11,0.12,0.35,0.1
0,9,7,3760,87414,1,346,83,0.19,0.18,165,237,0.01,0.49,0.53,0.82,0.08,0.2,0.85
1,25,11,605,48373,1,26,71,0.17,0.19,166,223,0.26,0.4,0.59,0.82,0.54,0.89,0.87
0,13,2,1469,56791,0,317,90,0.71,0.65,222,5,0.39,0.95,0.12,0.11,0.7,0.86,0.27
0,47,10,1695,75342,0,435,89,0.71,0.72,27,214,0.2,0.52,0.6,0.55,0.91,0.17,0.79
0,45,7,1306,9519,1,325,82,0.53,0.74,13,17,0.6,0.08,0.04,0.49,0.66,0.76,0.51
2,5,1,1687,81977,0,184,44,0.5,0.38,151,92,0.56,0.27,0.92,0.85,0.95,0.36,0.12
0,31,6,3983,34016,0,306,79,0.18,0.87,195,117,0.41,0.46,0.86,0.27,0.24,0.69,0.4
1,31,8,3726,91561,0,381,93,0.43,0.54,87,131,0.29,0.95,0.19,0.43,0.34,0.49,0.08
1,41,1,1048,29897,0,36,49,0.87,0.44,99,147,0.43,0.57,0.59,0.6,0.84,0.47,0.79
1,46,1,1735,82437,1,408,65,0.85,0.81,246,102,0.29,0.7,0.6,0.52,0.81,0.88,0.2
2,52,6,4328,83997,0,463,4,0.66,0.24,88,219,0.22,0.09,0.8,0.96,0.66,0.64,0.16
1,5,5,3359,90262,1,30,9,1,0.86,183,209,0.35,0.88,0.76,0.96,0.51,0.24,0.21
2,12,3,684,62584,0,69,36,0.89,0.54,165,224,0.6,0.54,0.99,0.08,0.02,0.11,0.23
0,21,10,2338,6384,1,232,51,0.15,0.9,140,165,0.65,0.92,0.35,0.3,0.28,0.93,0.67
0,9,10,948,48898,0,176,32,0.4,0.2,54,149,0.3,0.45,0.12,0.01,0.16,0.15,0.64
2,17,7,3430,36441,0,278,88,0.13,0.94,20,101,0.95,0.68,0.57,0.42,0.05,0.73,0.13
2,24,7,2671,37917,1,33,18,0.47,0.69,146,51,0.26,0.47,0.76,0.66,0.78,0.5,0.72
2,27,7,304,84433,0,69,15,0.78,0.62,7,54,0.71,0.14,0.29,0.47,0.13,0.14,0.35
0,8,6,2397,6608,1,352,20,0.16,0.42,244,139,0.08,0.27,0.24,0.07,0.36,0.78,0.46
2,44,4,2000,17778,1,255,58,0.88,0.96,246,193,0.66,0.07,0.8,0.2,0.98,0.9,0.12
0,62,9,2526,18089,0,50,40,0.57,0.44,90,158,0.46,0.44,0.75,0.17,0.41,0.12,0.71
0,29,9,4225,42132,0,496,66,0.75,0.5,204,90,0.57,0.65,0.2,0.51,0.14,0.07,0.38
1,24,7,186,84341,1,23,89,0.05,0.78,226,237,0.18,0.24,0.87,0.68,0.69,0.85,0.63
0,34,7,1564,8791,1,254,13,0.09,0.28,240,113,0.43,0.49,0.13,0.32,0.81,0.5,0.43
2,60,8,1909,96771,1,394,91,0.62,0.29,224,171,0.77,0.46,0.11,0.13,0.28,0.67,0.05
2,31,11,2282,85424,0,164,13,0.84,0.78,94,242,0.77,0.53,0.35,0.8,0.81,0.44,0.7
2,4,5,277,84219,0,370,62,0.87,0.13,130,36,0.24,0.18,0.89,0.86,0.27,0.41,0.55
0,9,11,1482,85935,0,273,28,0.69,0.82,54,90,0.35,0.53,0.7,0.28,0.69,0.3,0.43
0,54,9,4882,50648,1,181,46,0.2,0.63,8,185,0,0.36,0.39,0.42,0.12,0.56,0.2
1,1,6,1877,39474,0,347,15,0.2,0.54,161,234,0.09,0.29,0.16,0.08,0.43,0.16,0.62
1,61,7,4460,44077,1,250,93,0.88,0.23,174,120,0.13,0.59,0.71,0.23,0.52,0.72,0.28
2,31,7,4563,6771,1,237,85,0.11,0.79,170,91,0.29,0.15,0.6,0.77,0.73,0.55,0.43
0,45,9,1648,56858,1,392,44,0.69,0.8,119,154,0.76,0.9,0.99,0.37,0.65,0.85,0.06
2,60,7,1924,29278,0,232,95,0.53,0.48,246,235,0.51,0.93,0.77,0.6,0.85,0.92,0.78
2,42,3,2698,16238,0,428,23,0.42,0.39,128,210,0.79,0.66,0.1,0.95,0.18,0.9,0.09
2,27,6,3799,25010,1,445,67,0.44,0.25,222,225,0.75,0.3,0.73,0.72,0.66,0.6,0.89
1,58,6,1297,2658,1,122,99,0.95,0.75,63,228,0.59,0.63,0.26,0.45,0.13,0.32,0.87
2,69,11,1351,11891,1,242,78,0.86,0.64,117,229,0.5,0.6,0.96,0.37,0.48,0.36,0.97
1,34,7,2908,35091,1,134,66,0.86,0.21,109,98,0.93,0.39,0.02,0.19,0.52,0.65,0.91
0,10,6,2231,35663,0,71,50,0.41,0.79,234,60,0.57,0.29,0.24,0.76,0.03,0.71,0.97
2,66,4,2028,67067,0,346,13,0.11,0.88,237,90,0.48,0.17,0.5,0.11,0.07,0.16,0.89
1,25,6,1217,76894,1,465,2,1,0.06,220,22,0.87,0.22,0.08,0.06,0.84,1,0.11
0,3,3,271,95942,0,421,76,0.15,0.77,205,24,0.07,0.65,0.34,0.1,0.29,0.11,0.44
1,34,1,1323,81041,0,310,91,0.52,0.85,88,140,0.66,0.89,0.5,0.24,0.35,0.61,0.08
2,28,1,2243,31623,0,279,34,0.26,0.99,161,75,0.11,0.38,0.45,0.63,0.64,0.53,0.55
0,9,5,2952,33549,0,219,40,0.51,0.24,69,60,0.82,0.12,0.46,0.86,0.22,0.59,0.53
0,11,11,330,99729,1,185,69,0.3,0.37,124,149,0.79,0.01,0.88,0.99,0.19,0.53,0.92
0,39,8,3557,68087,0,307,61,0.9,0.97,240,80,0.5,0.41,0.51,0.73,0.42,0.06,0.97
1,13,3,2667,28062,1,488,25,0.97,0.09,198,164,0.66,0.23,0.94,0.15,0.06,1,0.26
1,11,2,2546,76051,0,314,75,0.41,0.52,4,7,0.77,0.32,0.15,0.28,0.92,0.98,0.58
1,35,8,3471,45381,1,403,77,0.07,0.51,106,189,0.48,0.24,0.28,0.13,0.94,0.52,0.46
0,8,9,1827,98860,1,411,63,0.66,0.61,107,53,0.91,0.66,0.66,0.12,0.45,0.21,0.55
2,7,9,1835,8704,0,217,28,0.38,0.33,252,156,0.44,0.64,0.28,0.57,0.21,0.18,0.53
2,69,2,2128,11410,0,488,85,0.99,0.93,186,24,0.89,0.91,0.35,0.91,0.47,0.06,0.91
0,57,8,4956,71974,0,281,56,0.09,0.27,226,247,0.58,0.7,0.9,0.68,0.1,0.61,0.9
2,35,2,3936,22902,0,405,26,0.12,0.65,157,53,0.43,0.16,0.54,0.8,0.4,0.48,0.12
0,11,7,2173,5786,1,379,27,0.7,0.5,248,13,0,0.75,0.33,0.51,0.07,0.42,0.35
2,38,8,3709,36919,1,281,26,0.76,0.27,21,78,0.3,0.18,0.78,0.48,0.71,0.53,0.75
2,49,1,129,78735,0,125,15,0.47,0.19,154,235,0.87,0.56,0.07,0.94,0.28,0.87,0.68
2,35,8,1558,71629,1,179,50,0.28,0.96,224,95,0.43,0.08,0.56,0.72,0.52,0.07,0.63
1,29,3,2261,48353,1,327,6,0.31,0.56,86,72,0.42,0.05,0.1,0.46,0.01,0.54,0.99
1,41,1,3200,28691,0,35,68,0.34,0.6,41,1,0.49,0.46,0.18,0.33,0.52,0.7,0.34
0,6,7,3724,31902,0,70,4,0.23,0.78,78,104,0.29,0.1,0.06,0.09,0,0.97,0.52
1,10,10,3533,23118,1,360,30,0.85,0.08,162,115,0.49,0.31,0.9,0.82,0.93,0.74,0.98
0,23,3,1803,5016,0,178,77,0.07,0.71,229,81,0.38,0.34,0.05,0.17,0.5,0.55,0.7
1,46,8,3128,39277,0,399,9,0.41,0.17,172,41,0.91,0.77,0.52,0.52,0.1,0.77,0.65
2,12,9,4693,21327,1,408,42,0.75,0.74,129,187,0.56,0.33,0.22,0.64,0.34,1,0.15
1,55,2,614,91364,1,49,14,0,0.14,160,13,0.83,0.49,0.38,0.74,0.05,0.89,0.25
1,13,1,3410,41684,0,68,92,0.88,0.83,160,182,0.69,0.77,0.49,0.08,0.53,0.09,0.38
1,7,8,4518,83226,1,7,40,0.71,0.68,51,175,0.21,0.2,0.45,0.01,0.12,0.57,0.46
0,12,10,2381,87158,1,94,3,0.07,0.39,118,27,0.87,0.8,0.75,0.71,0.47,0.79,0.5
0,61,6,1864,14202,0,384,41,0.89,0.36,24,205,0.09,0.83,0.91,0.45,0.31,0.67,0.9
2,25,10,1952,82146,1,81,93,0.49,0.15,172,123,0.45,0.99,0.3,0.18,0.76,0.42,0.11
2,2,1,687,97303,0,438,33,0.65,0.9,213,40,0.24,0.44,0.02,0.98,0.48,0.32,0.25
2,26,3,3927,53949,0,250,79,0.88,0.12,76,219,0.54,0.37,0.89,0.79,0.85,0.63,0.14
1,51,9,4242,74035,1,38,60,0.88,0.47,84,160,0.3,0.7,0.98,0.58,0.94,0.41,0.74
2,69,9,3507,60353,1,350,64,0.41,0.24,37,254,0.72,0.06,0.43,0.7,0.97,0.39,0.97
0,62,6,2059,55864,0,45,62,0.24,1,84,186,0.94,0.04,0.46,0.16,0.26,0.84,0.89
2,39,3,2908,91629,1,359,79,0.26,0.59,66,76,0.71,0.33,0.14,0.96,0.77,0.32,0.72
2,11,8,3304,32054,1,137,7,0.77,0.15,14,171,0.36,0.73,0.48,1,0.44,0.64,0.02
2,64,6,2209,42804,0,311,76,0.93,0.67,145,52,0.6,0.12,0.3,0.65,0.43,0.87,0.35
2,42,1,1617,70744,1,467,50,0.07,0.99,88,205,0.89,0.64,0.99,0.67,0.87,0.62,0.86
2,10,6,4042,72978,1,308,39,0.02,0.61,222,80,0.27,0.27,0.18,0.7,0.15,0.49,0.65
0,19,5,1899,43628,1,461,71,0.82,0.46,15,34,0.12,0.65,0.38,0.67,0.48,0.04,0.21
1,4,8,2034,86668,0,367,47,0.39,0.29,61,134,0.13,0.46,0.62,0.44,0.59,0.68,0.47
2,3,2,3571,72581,1,305,70,0.28,0.09,177,48,0.49,0.12,0.35,0.54,0.07,1,0.09
1,14,7,3973,49015,0,229,26,0.19,0.23,98,146,0.73,0.25,0.47,0.28,0.86,0.81,0.52
2,10,6,2952,7624,1,183,58,0.35,0.55,117,81,0.66,0.22,0.97,0.45,0.31,0.63,0.9
1,6,1,4647,83699,1,467,73,0.97,0.75,136,239,0.45,0.16,0.51,0.44,0.66,0.47,0.04
0,31,8,725,78720,0,326,51,0.98,0.88,234,167,0.73,0.47,0.91,0.29,0.93,0.22,0.61
1,31,6,3503,56215,1,204,88,0.33,0.79,3,206,0.63,0.95,0.04,0.79,0.72,0.69,0.23
2,48,3,3527,82505,1,463,52,0.96,0.13,75,7,0.63,0.66,0.12,0.41,0.89,0.18,0.99
1,9,5,1177,78085,1,111,94,0.3,0.77,155,6,0.2,0.84,0.94,0.55,0.07,0.89,0.07
1,26,7,4085,62639,0,387,16,0.85,0.58,137,204,0.31,0.98,0.13,0.16,0.49,0.35,0.62
2,2,9,3409,63891,0,68,48,0.21,0.47,15,226,0.34,0.54,0.74,0.47,0.56,0.4,0.26
1,4,4,2340,31973,0,357,27,0.83,0.57,32,53,0.81,0.24,0.45,0.76,0.69,0.22,0.88
2,6,2,2483,22091,1,38,33,0.35,0.01,254,1,0.78,0.93,0.41,0.44,0.12,0.48,0.12
0,30,3,4261,21826,0,198,23,0.2,0.07,246,242,0.25,0.7,0.66,0.56,0.66,0.68,0.43
2,55,7,3041,12982,1,305,45,0.93,0.53,11,29,0.06,0.96,0.73,0.7,0.15,0.3,0.19
0,28,8,3523,6420,1,92,83,0.21,0.17,131,92,0.77,0.65,0.93,0.39,0.07,0.7,0.8
1,61,5,4879,44770,0,264,83,0.99,0.55,26,197,0.41,0.78,0.26,0.35,0.47,0.62,0.35
2,55,3,1559,4031,0,243,22,0.11,0.35,7,213,0.22,0.89,0.7,0.09,0.6,0.37,0.19
1,36,1,400,60068,1,116,42,0.01,0.91,92,103,0.12,0.76,0.34,0.58,0.96,0.31,0.73
0,5,10,4210,39128,0,95,33,0.87,0.95,183,239,0.01,0.56,0.72,0.71,0.7,0.86,0.82
0,29,1,4446,83767,0,213,10,0.59,0.98,39,245,0.43,0.47,0.14,0.58,0.59,0.01,0.46
1,12,11,3331,92349,1,246,47,0.42,0.9,4,123,0.34,0.82,0.46,0.28,0.21,0.72,0.38
2,22,2,2865,37607,1,173,96,0.08,0.99,30,102,0.7,0.77,0.18,0.26,0.15,0.42,0.63
2,59,5,4971,72887,1,285,79,0.57,0.71,166,98,0.98,0.37,0.34,0.16,0.61,0.72,0.65
2,39,3,1249,82162,0,79,39,0.39,0.96,51,213,0.21,0.5,0.72,0.05,0.22,0.51,0.66
2,2,7,613,2100,1,433,46,0.48,0.64,206,216,0.24,0.63,0.23,0.43,0.71,0.08,0.28
0,14,2,4226,74977,0,280,72,0.63,0.81,36,177,0.34,0.03,0.68,0.16,0.11,0.98,0.94
2,10,2,1954,1737,1,149,51,0.64,0.13,95,59,0.47,0.25,0.5,0.69,0.34,0.09,0.21
1,48,3,4276,96817,0,369,25,0.96,0.68,243,141,0.7,0.25,0.09,0.96,0.77,0.16,0.37
0,64,1,348,10110,0,279,82,0.66,0.93,211,45,0.35,0.88,0.39,0.07,0.83,0.42,0.28
1,3,2,2518,64259,1,351,15,0.34,0.54,113,174,0.1,0.33,0.87,0.89,0.35,0.94,0.93
1,60,5,160,17776,0,226,58,0.33,0.19,117,122,0.73,0.55,0.99,0.66,0.21,0.29,0.83
1,68,3,113,8439,0,412,59,0.48,0.53,60,23,0.79,0.83,0.37,0.86,0.96,0.57,0.81
0,21,11,1485,89563,0,416,26,0.26,0.71,51,32,0.25,0.26,0.05,0.15,0.76,0.52,0
2,19,10,1628,26507,1,406,41,0.38,0.77,204,72,0.14,0.12,0.13,0.91,0.81,0.33,0.69
1,20,6,4238,53168,0,446,44,0.84,0.52,177,111,0.53,0.95,0.79,0.96,0.22,0.7,0.23
1,58,2,3683,77836,1,323,85,0.86,0.22,15,75,0.21,0.7,0.66,0.91,0.42,0.5,0.97
2,42,8,2498,52584,1,118,22,0.63,0.93,201,141,0.37,0.18,0.29,0.79,0.07,0.58,0.53
2,10,4,1995,28960,0,73,98,0.58,0.77,91,53,0.78,0.82,0.39,0.09,0.11,0.21,0.56
2,23,3,2109,53678,0,6,37,0.43,0.27,124,20,0.22,0.79,0.81,0.22,0.22,0.93,0.36
2,12,5,595,40552,1,321,14,0.64,0.81,84,129,0.81,0.84,0.41,0.91,0.3,0.11,0.54
1,9,8,939,28560,1,22,4,0.81,0.35,156,57,0.67,0.28,0.76,0.23,1,0.69,0.75
0,29,9,1299,51233,0,179,24,0.74,0.31,153,66,0.22,0.45,0.3,0.35,0.42,0.89,0.56
2,20,1,3750,9539,1,196,66,0.04,0.86,208,139,0.53,0.69,0.72,0.05,0.7,0.08,0.64
2,65,4,1152,79398,1,109,63,0.73,0.87,210,46,0.61,0.39,0.47,0.63,0.9,0.03,0.47
1,3,6,4459,53888,1,372,65,0.72,0.4,242,30,0.2,0.07,0.55,0.56,0.25,0.33,0.72
2,8,6,2094,97759,0,185,66,0.1,0.01,164,197,0.14,0.14,0.6,0.96,0.14,0.79,0.9
1,39,9,3016,11815,0,456,13,0.15,0.19,4,7,0.53,0.6,0.45,0.89,0.24,0.72,0.05
1,64,1,1397,1854,1,55,27,0.79,0.91,21,152,0.69,0.38,0.47,0.51,0.88,0.82,0.11
1,31,5,2869,43904,0,229,81,0.56,0.9,91,95,0.47,0.01,0.27,0.61,0.67,0.4,0.69
1,22,10,4755,22434,0,426,17,0.82,0.45,193,176,0.07,0.77,0.99,0.41,0.45,0.99,0.38
2,5,1,1160,37845,1,436,69,0.18,0.3,69,222,0.93,0.42,0.91,0.13,0.82,0.37,0.28
0,58,6,795,38108,1,445,88,0.03,0.3,236,43,0.69,0.31,0.53,0.87,0.24,0.81,0.18
2,63,9,4130,66141,0,19,57,0.16,0.9,238,250,0.62,0.71,0.03,0.55,0.24,0.35,0.57
0,61,4,2917,45666,0,364,72,0.45,0.32,138,79,0.64,0.46,0.17,0.43,0.57,0.22,0.35
2,52,10,2539,78907,0,385,73,0.52,0.51,50,36,0.4,0.69,0.85,0.07,0.79,0.34,0.51
1,33,10,4353,14976,0,425,18,0.86,0.73,213,202,0.98,0.01,0.93,0.67,0.26,0.19,0.96
2,22,9,2434,49283,0,447,16,0.72,0.21,10,129,0.13,0.01,0.16,0.4,0.21,0.13,0.76
1,51,3,4365,78216,0,216,51,0.99,0.25,90,7,0.74,0.56,0.73,0.25,0.47,0.36,0.8
2,11,11,2000,56223,0,48,96,0.08,0.36,144,44,0.42,0.98,0.62,0.88,0.13,0.15,0.12
1,58,7,3118,94788,1,465,40,0.13,0.65,166,61,0.88,0.27,0.3,0.18,0.75,0.5,0.32
0,50,5,2741,6157,0,160,39,0.08,0.82,67,26,0.72,0.68,0.44,0.52,0.58,0.04,0.11
1,17,10,953,55730,0,434,56,0.54,0.55,20,107,0.56,0.17,0.68,0.8,0.51,0.43,0.97
2,46,1,1725,96729,0,398,54,0.27,0.13,111,107,0.94,0.31,0.1,0.85,0.87,0.96,0.68
1,44,7,1510,30870,0,273,44,0.68,0.45,69,121,0.91,0.08,0.19,0.82,0.73,0.36,0.02
0,57,8,1586,81581,1,96,46,0.13,0.13,198,241,0.05,0.88,0.03,0.9,0.15,0.14,0.48
0,5,6,1741,88533,1,481,32,0.1,0.09,25,158,0.19,0.31,0.9,0.14,0.42,0.31,0.26
2,39,1,2458,29016,1,30,48,0.46,0.59,89,1,0.68,0.23,0.57,0.94,0.32,0.79,0.54
1,58,9,2892,44227,0,121,61,0.38,0.96,54,63,0.92,0.73,0.52,0.01,0.8,0.31,0.18
2,9,7,1974,96799,0,367,66,0.83,0.84,12,15,0.43,0.2,0.71,0.26,0.72,0.38,0.06
1,23,6,1392,87112,1,435,38,0.84,0.77,65,191,0.04,0.24,0.99,0.08,0.47,0.79,0.32
0,47,4,3337,86209,1,354,43,0.12,0.73,182,55,0.64,0.1,0.17,0.95,0.82,0.26,0.3
2,36,3,2832,95800,0,476,4,0.81,0.9,234,57,0.19,0.96,0.13,0.42,0.41,0.48,0.72
0,31,4,789,98278,0,190,5,0.56,0.75,67,117,0.55,0.25,0.29,0.32,0.8,0.06,0.47
1,23,1,299,2676,0,152,58,0.5,0.63,149,20,0.38,1,0.9,0.17,0.03,0.17,0.29
0,56,9,3850,1215,1,376,37,0.09,0.36,133,150,0.56,0.18,0.41,0.16,0.13,0.21,0.57
1,46,2,1321,18861,0,255,26,0.74,0.1,186,89,0.93,0.02,0.79,0.61,0.76,0.46,0.07
2,58,2,4469,15860,1,191,9,0.06,0.46,79,178,0.49,0.9,0.2,0.05,0.11,0.82,0.66
1,36,3,2109,67800,1,142,15,0.28,0.92,132,117,0.03,0.58,0.49,0.59,0.68,0.35,0.15
1,68,1,2385,31740,1,246,88,0.1,0.58,19,164,0.58,0.35,0.13,0.77,0.72,0.38,0.28
2,60,10,3446,969,0,34,88,0.53,0.18,81,253,0.33,0.51,0.41,0.6,0.66,0.3,0.28
2,14,3,4569,39396,0,187,99,0.65,0.65,55,243,0.78,0.26,0.26,0.83,0.82,0.32,0.47
0,25,4,4207,600,1,367,89,0.89,0.47,61,165,0.47,0.63,0.55,0.27,0.51,0.4,0.95
1,44,9,618,37223,1,449,26,0.73,0.93,200,174,0.74,0.62,0.78,0.08,0.9,0.9,0.32
1,46,5,4890,22325,1,86,63,0.96,0.16,101,119,0.91,0.08,0.94,0.72,0.57,0.02,0.28
0,13,11,882,75060,0,161,87,0.76,0.71,152,237,0.36,0.91,0.28,0.83,0.51,0.62,0.17
1,62,6,1703,2716,0,364,70,0.3,0.68,196,155,0.99,0.46,0.74,0.5,0.51,0.89,0.39
1,19,1,2795,12708,0,118,27,0.55,0.98,216,147,0.15,0.2,0.89,0.82,0.91,0.42,0.18
2,12,3,2419,96836,1,111,54,0.46,0.56,147,83,0.64,0.31,0.12,0.46,0.24,0.65,0.14
2,48,7,4691,17165,0,58,83,0.57,0.87,24,16,0.03,0.87,0.59,0.2,0.7,0.59,0.86
2,33,7,3828,61152,0,18,31,0.57,0.02,54,254,0.21,0.38,0.61,0.47,0.24,0.34,0.05
0,37,10,507,1434,0,367,32,0.7,0.12,233,54,0.63,0.56,0.27,0.22,0.09,0.14,0.71
2,6,1,2035,14852,0,359,2,0.08,0.35,237,213,0.05,0.95,0.02,0.47,0.95,0.22,0.2
0,43,9,1417,37106,1,140,18,0.75,0.62,149,243,0.1,0.65,0.26,0.15,0.13,0.06,0.01
2,50,1,2860,14965,0,458,28,0.14,0.45,81,225,0.29,0.68,0.58,0.19,0.69,0.76,0.8
1,46,7,3579,25592,0,194,71,0.03,0.2,200,234,0.58,0.25,0.2,0.88,0.42,0.53,0.7
1,28,2,2385,59563,1,130,87,0.52,0.59,223,95,0.02,0.67,0.29,0.12,0.84,0.79,0.33
2,67,9,1286,68238,1,454,88,0.58,0.57,251,162,0.48,0.39,0.71,0.22,0.77,0.29,0.08
2,11,9,925,92928,0,212,92,0.03,0.52,19,79,0.63,0.91,0.4,1,0.14,0.8,0.36
0,20,9,228,20375,0,486,25,0.52,0.09,203,179,0.4,0.13,0.07,0.58,0.47,0.31,0.18
1,30,4,1768,8651,1,284,39,0.53,0.93,181,36,0.07,0.29,0.4,0.59,0.03,0.12,0.93
2,36,6,2421,56684,1,120,49,0.05,0.59,238,127,0.61,0.07,1,0.84,0.43,0.53,0.53
2,68,2,4912,81725,0,379,4,0.71,0.26,178,181,0.61,0.38,0.26,0.52,0.7,0.95,0.96
1,36,3,3256,82451,0,42,52,0.21,0.69,151,90,0.51,0.15,0.27,0.22,0.23,0.41,0.35
2,58,6,4964,1977,0,3,83,0.79,0.32,37,94,0.69,0.85,0.17,0.42,0.81,0.52,0.56
1,28,1,4542,77005,1,432,68,0.31,0.51,28,190,0.21,0.93,0.27,0.76,0.05,0.45,0.19
2,39,7,3152,46828,1,229,57,0.48,0.34,215,159,0.68,0.67,0.57,0.87,0.03,0.46,0.81
1,66,2,4893,52916,0,229,13,0.89,0.88,204,89,0.16,0.1,0.96,0.27,0.03,0.21,0.04
0,43,8,1233,98594,0,490,65,0.81,0.99,80,132,0.39,0.34,0.61,0.26,0.28,0.42,0.7
2,5,5,3035,71613,1,473,63,0.78,0.16,208,12,0.07,0.96,0.41,0.33,0.47,0.5,0.39
2,13,7,2596,57020,1,343,98,0.16,0.02,206,249,0.82,0.14,0.39,0.6,0.11,0.74,0.58
2,9,8,1309,52727,1,141,71,0.05,0.22,71,181,0.54,0.56,0.02,0.28,1,0.14,0.59
0,57,3,468,53801,1,57,25,0.61,0.59,149,61,0.97,0.35,0,0.89,1,0.57,0.71
2,27,6,2416,43435,0,216,23,0.41,0.17,21,147,0.94,1,0.8,0.98,0.52,0.66,0.2
2,61,9,3795,72150,0,131,30,0.91,0.81,169,119,1,0.29,0.49,0.68,0.57,0.38,0.53
1,50,4,853,64353,1,114,61,0.35,0.41,35,184,0.1,0.05,0.03,0.97,0.93,0.55,0.43
2,34,10,1123,63811,1,191,7,0.41,0.61,110,9,0.61,0.7,0.29,0.29,0.77,0.71,0.28
2,65,7,1620,99943,1,243,54,0.53,0.46,216,25,0.41,0.33,0.36,0.82,0.17,0.47,0.5
1,45,1,3031,8446,1,294,17,0.8,0.9,1,54,0.53,0.66,0.78,0.68,0.79,0.33,0.95
0,34,7,4820,84557,0,315,97,0.27,0.04,206,112,0.31,0.1,0.43,0.26,0.23,0.82,0.95
0,8,9,3974,49202,1,28,60,0.94,0.73,212,175,0.05,0.52,0.79,0.32,0.43,0.99,0.28
1,48,10,3029,799,0,26,66,0.54,0.65,92,41,0.71,0.38,0.63,0.49,0.53,0.22,0.88
0,36,8,1470,57443,0,84,38,0.84,0.65,210,179,0.97,0.54,0.03,0.79,0.72,0.89,0.88
0,66,4,2461,9939,0,347,13,0.53,0.41,195,50,0.53,0.85,0.97,0.87,0.15,0.55,0.25
2,11,3,92,92623,0,321,52,0.77,0.02,91,117,0.33,0.97,0.18,0.63,0.08,0.45,0.6
2,52,7,1276,39410,0,330,52,0.05,0.69,70,135,0.94,0.75,0.28,0.72,0.87,0.89,0.87
2,36,1,3721,64402,1,202,32,0.8,0.83,132,27,0.36,0.77,0.81,0.26,0.83,0.91,0.51
0,31,8,4656,16620,0,61,86,0.52,0.09,1,176,0.91,0.53,0.19,0.74,0.52,0.27,0.37
2,24,1,1656,49623,1,185,9,0.45,0.44,149,111,0.86,0.1,0.4,0.6,0.66,0.36,0.65
0,21,7,3110,62861,1,246,17,0.11,0.16,99,55,0.53,0.67,0.86,0.22,0.72,0.85,0.17
2,30,6,4641,96553,0,1,82,0.74,0.61,253,191,0.68,0.15,0.64,0.95,0.48,0.49,0.16
0,64,10,3429,7181,1,416,40,0.13,0.79,92,107,0.7,0.25,0.3,0.51,0.26,0.29,0.83
1,39,8,4873,41098,1,243,91,0.19,0.67,82,134,0.64,0.71,0.64,0.79,0.48,0.96,0.04
1,1,6,187,47178,1,32,75,0.13,0.32,116,163,0.16,0.66,0.81,0.53,0.95,0.22,0.8
2,42,5,4703,60206,0,235,54,0.01,0.14,125,160,0.69,0.31,0.4,0.93,0.84,0.61,0.29
0,5,9,4770,44055,0,411,54,0.66,0.79,52,206,0,0.77,0.57,0.14,0.47,0.43,0.48
1,12,4,2345,20885,0,397,28,0.27,0.32,99,6,0.71,0.94,0.99,0.55,0.23,0.45,0.54
1,29,7,1103,18096,1,17,72,0.15,0.02,254,191,0.55,0.55,0.96,0.03,0.89,0.11,0.77
2,3,6,2226,25526,1,412,50,0.32,0.57,254,241,0.26,0.68,0.51,0.2,0.64,0.26,0.88
