,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
1561,1,22,9,289,658,1,2,2,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1562,1,22,9,242,2281,1,10,38,1.0,0.0,135,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
1563,1,16,5,0,0,0,126,4,0.03,0.06,255,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
1564,2,11,9,44,127,0,80,160,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
1565,1,56,5,0,0,0,228,14,0.06,0.07,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
1566,2,11,9,45,131,0,75,155,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
1567,1,45,5,0,0,0,191,14,0.07,0.06,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
1568,1,22,9,337,1669,1,7,13,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1569,1,19,9,35,0,1,2,2,1.0,0.0,2,91,1.0,0.0,1.0,0.02,0.0,0.0,0.0,1
1570,1,22,9,226,1964,1,45,46,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1571,1,56,2,0,15,0,1,1,1.0,0.0,227,2,0.0,0.03,0.0,1.0,0.0,0.0,0.0,1
1572,1,45,4,0,0,0,1,1,1.0,0.0,49,1,0.02,0.08,0.02,0.0,0.12,0.0,0.02,0
1573,1,19,9,373,0,1,2,4,1.0,0.0,255,90,0.35,0.02,0.35,0.0,0.0,0.0,0.03,1
1574,1,22,1,0,0,0,1,2,1.0,0.0,164,136,0.83,0.01,0.01,0.0,0.0,0.0,0.83,1
1575,1,22,9,185,4841,1,3,18,1.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,1
1576,1,45,5,0,0,0,135,18,0.13,0.05,255,37,0.15,0.05,0.0,0.0,1.0,1.0,0.0,0
1577,1,56,9,104,1608,1,1,1,1.0,0.0,13,1,0.08,0.31,0.08,0.0,0.0,0.0,0.0,1
1578,1,22,9,210,284,1,5,7,1.0,0.0,32,255,1.0,0.0,0.03,0.04,0.0,0.01,0.0,1
1579,0,13,9,8,0,0,1,2,1.0,0.0,2,54,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0
1580,1,18,9,343,1063,1,1,1,1.0,0.0,97,25,0.26,0.05,0.01,0.0,0.0,0.0,0.01,1
1581,1,45,1,0,0,0,198,17,0.09,0.07,255,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
1582,1,8,5,0,0,0,260,8,0.03,0.07,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
1583,2,11,9,43,125,0,70,150,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1
1584,2,11,9,43,130,0,79,157,1.0,0.0,255,237,0.93,0.01,0.0,0.0,0.0,0.0,0.0,1
1585,1,22,9,213,632,1,15,15,1.0,0.0,40,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,1
1586,1,22,9,200,1660,1,8,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1587,1,17,5,0,0,0,42,20,0.48,0.1,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
1588,1,4,1,0,0,0,210,5,0.02,0.07,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,0
1589,1,22,9,246,2362,1,5,14,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1590,1,22,9,255,493,1,9,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1591,1,22,9,322,272,1,4,7,1.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,1
1592,1,45,5,0,0,0,185,20,0.11,0.05,255,10,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
1593,1,22,9,149,7542,1,21,21,1.0,0.0,158,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
1594,2,11,9,29,29,0,4,6,1.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,1
1595,1,45,1,0,0,0,119,8,0.07,0.08,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,0
1596,1,22,9,177,1531,1,2,2,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1597,1,50,9,1110,331,1,1,1,1.0,0.0,78,240,0.94,0.03,0.01,0.02,0.0,0.0,0.0,1
1598,1,45,5,0,0,0,90,1,0.01,0.07,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
1599,1,45,5,0,0,0,101,10,0.1,0.07,153,10,0.07,0.07,0.01,0.0,1.0,1.0,0.0,0
1600,1,22,9,300,1146,1,9,9,1.0,0.0,108,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
1601,1,37,5,0,0,0,141,17,0.12,0.06,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
1602,1,25,1,0,0,0,229,3,0.01,0.07,255,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
1603,1,45,5,0,0,0,265,17,0.06,0.06,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0
1604,1,22,9,326,276,1,2,3,1.0,0.0,255,237,0.93,0.01,0.0,0.0,0.0,0.0,0.0,1
1605,1,45,5,0,0,0,123,20,0.16,0.06,255,15,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
1606,1,45,5,0,0,0,248,9,0.04,0.06,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
1607,1,4,5,0,0,0,119,4,0.03,0.08,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
1608,1,22,9,325,788,1,15,15,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1609,1,50,9,3731,328,1,1,1,1.0,0.0,255,152,0.6,0.03,0.0,0.0,0.0,0.0,0.0,1
1610,1,22,9,227,2507,1,4,4,1.0,0.0,255,242,0.95,0.02,0.0,0.0,0.0,0.0,0.04,1
1611,0,13,9,8,0,0,1,27,1.0,0.0,1,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
1612,1,24,5,0,0,0,202,4,0.02,0.06,255,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
1613,1,5,5,0,0,0,134,6,0.04,0.06,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
1614,1,22,9,212,882,1,11,11,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
1615,1,22,9,214,1367,1,4,4,1.0,0.0,106,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
1616,1,37,5,0,0,0,146,3,0.02,0.06,255,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
1617,1,50,9,1452,322,1,1,1,1.0,0.0,142,246,0.97,0.01,0.01,0.01,0.0,0.0,0.0,1
1618,1,45,5,0,0,0,246,15,0.06,0.07,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
1619,0,13,9,8,0,0,1,29,1.0,0.0,1,33,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0
1620,1,56,5,0,0,0,248,2,0.01,0.06,255,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
1621,1,45,5,0,0,0,242,20,0.08,0.05,200,20,0.1,0.06,0.0,0.0,0.99,1.0,0.0,0
1622,1,54,5,0,0,0,184,14,0.08,0.07,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
1623,1,22,9,225,6991,1,2,2,1.0,0.0,57,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,1
1624,0,13,9,8,0,0,1,36,1.0,0.0,1,137,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
1625,1,45,5,0,0,0,145,6,0.04,0.06,95,6,0.06,0.07,0.01,0.0,1.0,1.0,0.0,0
1626,1,45,1,0,0,0,248,19,0.08,0.06,255,19,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
1627,1,22,5,0,0,0,2,2,1.0,0.0,7,255,1.0,0.0,0.29,0.01,0.14,0.0,0.0,1
1628,2,11,9,46,127,0,76,156,1.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1
1629,1,22,9,208,5604,1,2,2,1.0,0.0,67,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,1
1630,1,22,9,162,19994,1,1,6,1.0,0.0,14,255,1.0,0.0,0.07,0.04,0.07,0.0,0.0,1
1631,1,22,9,233,6329,1,16,16,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1632,2,45,9,105,146,0,4,1,0.25,0.5,255,234,0.92,0.01,0.0,0.0,0.0,0.0,0.0,1
1633,0,13,9,18,0,0,1,1,1.0,0.0,3,51,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0
1634,1,22,9,303,15021,1,12,13,1.0,0.0,85,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
1635,1,22,9,230,1380,1,3,3,1.0,0.0,255,219,0.86,0.01,0.0,0.0,0.0,0.0,0.0,1
1636,1,50,9,1013,328,1,1,2,1.0,0.0,203,146,0.52,0.03,0.0,0.01,0.0,0.0,0.0,1
1637,1,45,5,0,0,0,144,13,0.09,0.06,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
1638,1,22,5,0,0,0,200,2,0.01,0.06,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
1639,1,45,5,0,0,0,66,7,0.11,0.08,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
1640,1,22,9,234,927,1,3,4,1.0,0.0,3,255,1.0,0.0,0.33,0.06,0.0,0.0,0.0,1
1641,1,50,5,0,0,0,287,1,0.0,0.06,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
1642,1,50,9,109,408,1,1,2,1.0,0.0,255,98,0.38,0.03,0.0,0.0,0.0,0.0,0.0,1
1643,1,50,9,796,377,1,1,1,1.0,0.0,31,197,0.87,0.06,0.03,0.01,0.0,0.0,0.0,1
1644,1,22,9,223,8584,1,10,27,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1645,1,45,1,0,0,0,208,1,0.0,1.0,255,1,0.0,0.91,0.0,0.0,0.07,0.0,0.75,0
1646,1,45,5,0,0,0,37,11,0.3,0.16,255,13,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0
1647,1,22,9,337,7189,1,6,10,1.0,0.0,10,255,1.0,0.0,0.1,0.02,0.0,0.0,0.0,1
1648,1,22,9,319,2344,1,3,6,1.0,0.0,149,149,1.0,0.0,0.01,0.0,0.01,0.01,0.0,1
1649,1,45,1,0,0,0,1,1,1.0,0.0,27,1,0.04,1.0,0.04,0.0,0.0,0.0,0.96,0
1650,1,45,3,0,0,0,208,2,0.01,0.41,255,2,0.01,0.34,0.82,0.0,0.53,0.5,0.29,0
1651,1,22,9,326,1511,1,6,6,1.0,0.0,251,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,1
1652,1,22,9,338,392,1,15,15,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1
1653,1,22,9,312,2288,1,6,6,1.0,0.0,44,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,1
1654,1,22,9,239,8784,1,6,6,1.0,0.0,6,255,1.0,0.0,0.17,0.01,0.0,0.0,0.0,1
1655,2,11,9,35,0,0,1,2,1.0,0.0,238,21,0.09,0.03,0.09,0.0,0.01,0.0,0.0,1
1656,1,17,5,0,0,0,206,6,0.03,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
1657,1,22,9,324,185,1,2,2,1.0,0.0,4,255,1.0,0.0,0.25,0.02,0.25,0.0,0.0,1
1658,1,22,1,0,0,0,1,1,1.0,0.0,61,210,1.0,0.0,0.02,0.1,0.0,0.0,1.0,1
1659,0,13,9,8,0,0,1,23,1.0,0.0,1,53,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
1660,1,45,5,0,0,0,110,5,0.05,0.07,255,5,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0
1661,1,22,9,185,4841,1,3,4,1.0,0.0,176,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
1662,1,22,9,312,3966,1,12,15,1.0,0.0,152,255,1.0,0.0,0.01,0.04,0.01,0.01,0.0,1
1663,1,45,5,0,0,0,192,9,0.05,0.06,38,9,0.24,0.16,0.03,0.0,0.63,1.0,0.03,0
1664,1,24,5,0,0,0,215,24,0.11,0.06,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
1665,1,25,4,0,0,0,1,1,1.0,0.0,255,1,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0
1666,2,11,9,45,133,0,228,308,1.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1
1667,1,22,9,313,2698,1,3,3,1.0,0.0,255,240,0.94,0.01,0.0,0.0,0.0,0.0,0.0,1
1668,1,19,9,8766,0,1,4,4,1.0,0.0,10,97,1.0,0.0,1.0,0.02,0.0,0.0,0.0,1
1669,1,22,9,192,758,1,3,16,1.0,0.0,122,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
1670,2,40,9,147,105,0,2,2,1.0,0.0,255,2,0.01,0.85,1.0,0.0,0.0,0.0,0.0,1
1671,1,19,9,10272,0,0,12,12,1.0,0.0,239,55,0.2,0.02,0.2,0.04,0.0,0.0,0.05,1
1672,1,45,5,0,0,0,299,14,0.05,0.05,255,7,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0
1673,1,22,1,0,0,0,1,1,1.0,0.0,14,219,1.0,0.0,0.07,0.16,0.0,0.0,1.0,1
1674,1,22,6,255,36500,1,4,4,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1675,1,22,9,241,1556,1,4,4,1.0,0.0,34,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,1
1676,1,5,5,0,0,0,104,4,0.04,0.07,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
1677,1,20,5,0,0,0,287,20,0.07,0.06,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
1678,1,12,2,0,0,0,257,13,0.05,0.07,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
1679,1,22,9,221,1481,1,11,11,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1680,0,46,9,91,0,0,7,7,1.0,0.0,132,7,0.05,0.02,0.05,0.0,0.0,0.0,0.11,1
1681,1,22,9,333,3679,1,20,20,1.0,0.0,190,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
1682,2,45,9,28,0,0,42,42,1.0,0.0,245,42,0.17,0.04,0.17,0.0,0.02,0.0,0.0,0
1683,1,22,9,315,2777,1,4,13,1.0,0.0,38,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
1684,1,22,9,222,238,1,1,1,1.0,0.0,79,255,1.0,0.0,0.01,0.07,0.0,0.0,0.03,1
1685,1,22,9,277,11830,1,2,14,1.0,0.0,4,255,1.0,0.0,0.25,0.01,0.0,0.0,0.0,1
1686,2,11,9,44,110,0,223,300,1.0,0.0,148,109,0.74,0.02,0.01,0.0,0.0,0.0,0.0,1
1687,1,25,5,0,0,0,123,8,0.07,0.07,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
1688,1,61,5,0,0,0,265,11,0.04,0.06,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
1689,1,21,5,0,0,0,264,20,0.08,0.06,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
1690,1,56,9,102,1442,0,1,1,1.0,0.0,28,1,0.04,0.18,0.04,0.0,0.0,0.0,0.0,1
1691,1,19,9,2194619,0,0,1,1,1.0,0.0,10,28,0.5,0.3,0.5,0.07,0.0,0.0,0.0,1
1692,1,22,9,203,331,1,15,15,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693,0,13,9,8,0,0,1,11,1.0,0.0,2,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
1694,1,45,1,0,0,0,142,13,0.09,0.06,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,0
1695,1,50,9,2053,360,1,1,1,1.0,0.0,142,127,0.57,0.04,0.01,0.02,0.0,0.0,0.0,1
1696,1,50,9,2004,332,1,1,2,1.0,0.0,114,172,0.62,0.05,0.01,0.01,0.0,0.0,0.0,1
1697,1,22,1,0,0,0,1,1,1.0,0.0,1,136,1.0,0.0,1.0,0.16,0.0,0.0,1.0,1
1698,1,40,9,14189,0,1,2,1,0.5,1.0,177,1,0.01,0.08,0.08,0.0,0.02,0.0,0.0,1
1699,1,56,9,103,2853,1,1,1,1.0,0.0,90,4,0.03,0.03,0.01,0.5,0.0,0.0,0.0,1
1700,1,50,9,952,325,1,1,3,1.0,0.0,187,158,0.63,0.02,0.01,0.01,0.0,0.0,0.0,1
1701,2,45,9,215,0,0,1,1,1.0,0.0,155,131,0.85,0.01,0.85,0.0,0.0,0.0,0.0,0
1702,1,22,9,206,955,1,12,14,1.0,0.0,164,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
1703,1,10,9,48,486,1,55,1,0.02,0.04,255,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1
1704,1,19,1,0,0,0,228,16,0.07,0.07,255,16,0.06,0.07,0.0,0.0,0.0,0.0,1.0,0
1705,1,19,9,10073,0,0,15,15,1.0,0.0,244,67,0.27,0.02,0.27,0.0,0.0,0.0,0.0,1
1706,1,22,9,232,5309,1,21,21,1.0,0.0,23,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,1
1707,1,50,9,787,388,1,1,1,1.0,0.0,255,5,0.02,0.02,0.0,0.0,0.98,0.0,0.0,1
1708,1,50,9,1714,376,1,1,1,1.0,0.0,115,207,0.96,0.02,0.01,0.01,0.0,0.0,0.0,1
1709,2,11,9,44,73,0,236,236,1.0,0.0,255,250,0.98,0.01,0.01,0.0,0.0,0.0,0.0,1
1710,1,22,9,297,1423,1,22,22,1.0,0.0,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,1
1711,0,14,9,1032,0,0,511,511,1.0,0.0,128,34,0.27,0.05,0.27,0.0,0.02,0.0,0.49,0
1712,1,50,9,789,327,1,1,1,1.0,0.0,190,176,0.93,0.01,0.01,0.0,0.0,0.0,0.0,1
1713,1,45,5,0,0,0,253,11,0.04,0.07,255,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
1714,1,22,9,369,7931,1,14,14,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1715,1,22,1,0,0,0,1,2,1.0,0.0,50,251,1.0,0.0,0.02,0.16,0.0,0.0,1.0,1
1716,1,51,5,0,0,0,113,12,0.11,0.07,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
1717,1,18,9,1153,2445,1,1,1,1.0,0.0,224,52,0.23,0.02,0.0,0.0,0.0,0.0,0.01,0
1718,2,45,9,1,0,0,19,4,0.21,0.16,255,4,0.02,0.91,0.1,0.0,0.16,0.0,0.75,0
1719,1,22,1,0,0,0,1,1,1.0,0.0,2,247,1.0,0.0,0.5,0.07,0.0,0.0,1.0,1
1720,1,17,5,0,0,0,265,18,0.07,0.06,255,18,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0
1721,1,22,9,316,3632,1,5,5,1.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.01,0.0,1
1722,1,54,5,0,0,0,120,2,0.02,0.07,255,2,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
1723,1,50,9,1392,481,1,1,1,1.0,0.0,255,2,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1
1724,1,22,5,0,0,0,19,12,0.63,0.21,255,58,0.23,0.02,0.0,0.0,1.0,1.0,0.0,0
1725,1,0,4,115,1567,1,1,1,1.0,0.0,4,3,0.75,0.5,0.25,0.0,0.25,0.33,0.5,1
1726,1,52,5,0,0,0,7,3,0.43,0.43,255,3,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
1727,1,58,5,0,0,0,295,8,0.03,0.05,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
1728,1,22,9,252,1133,1,6,19,1.0,0.0,12,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,1
1729,1,22,9,208,1240,1,8,10,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1730,1,22,9,291,375,1,4,4,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1731,1,17,9,7,223,0,2,1,0.5,1.0,106,5,0.05,0.05,0.01,0.0,0.02,0.2,0.0,1
1732,2,11,9,44,128,0,70,150,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1733,1,19,9,9178,0,1,15,15,1.0,0.0,255,21,0.08,0.02,0.08,0.0,0.0,0.0,0.77,1
1734,2,45,9,28,0,0,116,16,0.14,0.06,255,16,0.06,0.94,0.06,0.0,0.09,0.0,0.85,0
1735,1,3,9,10,39,1,1,1,1.0,0.0,1,12,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
1736,2,11,9,88,0,0,2,7,1.0,0.0,80,60,0.75,0.03,0.75,0.0,0.0,0.0,0.0,1
1737,1,22,9,241,1991,1,2,2,1.0,0.0,91,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,1
1738,1,30,5,0,0,0,134,19,0.14,0.07,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
1739,1,2,5,0,0,0,280,16,0.06,0.06,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
1740,1,34,10,0,0,0,1,1,1.0,0.0,255,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
1741,1,45,1,0,0,0,265,1,0.0,1.0,255,1,0.0,0.97,0.0,0.0,0.04,0.0,0.92,0
1742,1,22,9,293,2400,1,5,43,1.0,0.0,158,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,1
1743,1,22,9,199,3413,1,18,26,1.0,0.0,115,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
1744,1,19,9,334,0,1,1,1,1.0,0.0,1,20,1.0,0.0,1.0,0.15,0.0,0.0,0.0,0
1745,1,8,5,0,0,0,294,10,0.03,0.05,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
1746,1,22,9,229,1901,1,8,8,1.0,0.0,8,255,1.0,0.0,0.12,0.04,0.0,0.0,0.0,1
1747,1,22,9,296,1630,1,26,26,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1748,1,24,5,0,0,0,248,11,0.04,0.06,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
1749,1,22,5,0,0,0,4,4,1.0,0.0,6,4,0.67,0.33,0.17,0.0,0.67,1.0,0.0,0
1750,1,30,5,0,0,0,77,6,0.08,0.08,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
1751,1,22,9,321,1543,1,7,7,1.0,0.0,145,181,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
1752,2,45,9,105,146,0,6,1,0.17,0.33,255,244,0.96,0.01,0.0,0.0,0.0,0.0,0.0,1
1753,1,17,9,9,413,0,1,1,1.0,0.0,192,4,0.01,0.03,0.01,0.5,0.0,0.0,0.83,1
1754,1,50,9,645,330,1,1,1,1.0,0.0,24,159,0.88,0.17,0.04,0.01,0.0,0.0,0.0,1
1755,1,22,1,0,0,0,296,19,0.06,0.05,255,19,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
1756,1,17,9,7,0,0,1,1,1.0,0.0,59,4,0.02,0.07,0.02,0.5,0.0,0.0,0.0,1
1757,1,22,1,0,0,0,1,1,1.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.8,1
1758,1,22,9,264,295,1,7,7,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1759,1,50,2,0,0,0,1,1,1.0,0.0,128,127,0.41,0.03,0.01,0.02,0.0,0.0,0.02,1
1760,1,3,9,9,36,0,1,1,1.0,0.0,230,12,0.05,0.03,0.0,0.0,0.0,0.0,0.0,1
1761,1,22,9,204,1651,1,11,11,1.0,0.0,252,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
1762,1,29,5,0,0,0,255,7,0.03,0.05,255,14,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
1763,1,53,5,0,0,0,232,20,0.09,0.06,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
1764,1,45,5,0,0,0,289,17,0.06,0.05,255,17,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
1765,1,50,9,1334,336,1,1,3,1.0,0.0,62,176,0.71,0.06,0.02,0.01,0.0,0.0,0.0,1
1766,1,22,9,264,1478,1,1,1,1.0,0.0,255,227,0.89,0.02,0.0,0.0,0.0,0.0,0.0,1
1767,1,45,5,0,0,0,139,4,0.03,0.07,255,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
1768,1,22,5,0,0,0,7,5,0.57,0.29,167,44,0.26,0.02,0.01,0.0,1.0,1.0,0.0,0
1769,1,22,9,246,4184,1,11,23,1.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
1770,2,45,9,28,0,0,49,49,1.0,0.0,252,49,0.19,0.04,0.19,0.0,0.02,0.0,0.0,0
1771,1,45,5,0,0,0,207,2,0.01,0.07,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
1772,1,45,5,0,0,0,143,13,0.09,0.06,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
1773,1,50,9,711,399,1,1,2,1.0,0.0,225,162,0.72,0.02,0.0,0.01,0.0,0.0,0.0,1
1774,1,19,9,965,0,0,11,11,1.0,0.0,255,49,0.19,0.02,0.19,0.0,0.0,0.0,0.0,1
1775,1,22,9,260,2198,1,4,4,1.0,0.0,25,255,1.0,0.0,0.04,0.07,0.0,0.01,0.0,1
1776,1,22,9,298,7299,1,1,1,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1777,0,13,9,8,0,0,1,17,1.0,0.0,4,24,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0
1778,1,22,9,54540,8314,1,2,2,1.0,0.0,180,180,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0
1779,1,45,5,0,0,0,214,9,0.04,0.06,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
1780,2,40,9,516,4,0,308,308,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1781,1,9,5,0,0,0,290,25,0.09,0.05,255,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
1782,1,7,5,0,0,0,233,6,0.03,0.06,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
1783,1,45,5,0,0,0,27,6,0.22,0.22,255,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
1784,1,45,5,0,0,0,297,6,0.02,0.06,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
1785,1,22,9,309,412,1,24,25,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
